id,system,title,date,status,supersedes,superseded_by,closes,also,body
D-025,Build sequence,Soft fuses are set from current measured live in the client during…,,standing,,,,D-174,"**D-025 / D-174 — Soft fuses are set from current measured live in the client during migration, never from an estimate; the PMU's telemetry on the new harness is the measurement, and its gap against healthy-expected draw is also the list of tired parts to replace afterwards.**"
D-176,Build sequence,"Part replacement (a slow wiper motor, a weak pump) is a separate job…",,standing,,,,,"**D-176 — Part replacement (a slow wiper motor, a weak pump) is a separate job after the PMU is in, identified from telemetry — not clutter inside the wiring project.**"
D-177,Build sequence,The pop-up motor pinout comes from factory sheet E (E-03 / E-04: YG top…,,standing,,,,D-199,"**D-177 / D-199 — The pop-up motor pinout comes from factory sheet E (E-03 / E-04: YG top · WR left · RY right · R bottom; YG is the cam-driven transit contact the ladders read; WR is the constant feed and is capped). Which of R / RY carries the run winding through the cam — bridged or single — is decided by the ohm check at the motor (install M-3), the one measurement the pin plan waits on.**"
D-143,Build sequence,"The deliberate soft-fuse trip is a required step, done in the car on…",,standing,,,,D-145,"**D-143 / D-145 — The deliberate soft-fuse trip is a required step, done in the car on the first migrated circuit (the interior lamp): set the limit to 2 A, short the output, watch it trip and retry.** It is the single behaviour that distinguishes this device from a fuse box and it must be met on purpose, not at speed."
D-146,Build sequence,Powered verification of the dash node is replaced by continuity…,,standing,,,,,"**D-146 — Powered verification of the dash node is replaced by continuity testing, which needs no power and catches a wrong cavity, a missed crimp, a swapped pair and a short to the panel.** Powered checks happen in the car with every output disabled."
D-127,Build sequence,Housekeeping that stands: verify the two spare housings' terminal…,,standing,,,,D-137 D-103,**D-127 / D-137 / D-103 — Housekeeping that stands: verify the two spare housings' terminal counts on arrival; mark cavity 1 on the housing with the paint pen before the first terminal goes in (D-139); measure the pop-up motors and check the transit contacts in one sitting.**
D-026,The record itself,Working files are Markdown; IDs are permanent and never reused; a…,,standing,,,,D-043,**D-026 / D-043 — Working files are Markdown; IDs are permanent and never reused; a closed question is cited with its closer.**
D-233,The record itself,The record is `data/*.csv`; every document with a table in it is…,2026-09-03,standing,D-221,,,,"**D-233 — The record is `data/*.csv`; every document with a table in it is rendered.** Camden's call, 2026-09-03, after the eleven ""downstream edits still to make"" showed what hand-mirrored tables cost: one fact in one row, referenced by ID everywhere else. `tools/rx7.py` loads the tables, refuses to build on any contradiction (a cavity without a source, a fuse without a load, a ladder window that overlaps, a cart line below the design's count, an unknown ID) and renders `DESIGN.md`, `GLOSSARY.md`, `SHOPPING-LIST.md`, `INSTALL.md`, `WIRE-TABLES.md`, `PMU-CONFIG-SHEET.md`, `README.md` and `VIEW.html` from `templates/` (the prose) and `data/` (the facts). Derived facts — a pin's destinations, a housing's used count, a wire label, the Deutsch kit counts, ADC centres, totals — are computed, never typed. Generated files carry a banner and are never edited by hand; `DECISIONS.md` and `QUESTIONS.md` stay prose. Supersedes D-221 (the tables were the record and the generator was retired — that put the same row in four files) and revives the intent of the 2026-08-30 CSV convention in a shape that keeps the documents readable."
D-275,The record itself,"The drawing is a view: one master harness sheet, rendered by `build`…",2026-09-08,standing,,,,,"**D-275 — The drawing is a view: one master harness sheet, rendered by `build` from the tables with WireViz; the hand-drawn SVGs are retired.** Camden, 2026-09-08: ""follow recommendation make a blend prioritizing wireViz for a full harness diagram with all details as the master all in one sheet from battery to part to ground every path every detail … id rather have one big table than many small ones i need to peice together."" `harness.py` builds a WireViz description from the same rows as every document — `cavities.src` for each cavity's box side, `devices.terminals` for its device end, `relays` for the terminals no cavity names, `fuses.fed_from` for the inline feeds, `cables.run` for the backbone, `grounds` for the studs — and `tools/rx7.py build` runs it after the checks pass: `01-DESIGN/diagrams/HARNESS.yml` is always written; `HARNESS.svg` and `HARNESS.html` (with the bill of materials) are rendered when Graphviz and wireviz are installed, and a stamp records the data they came from, so `{{harness_status}}` in DESIGN §1 says **STALE** the moment they are not. Housings are drawn as mated pairs with their cavities coloured by state; bundles are grouped by zone and gauge; every wire row names both of its ends. Two conventions the drawing needed and the data did not state: the door window-motor legs are drawn to the K5–K8 sockets' terminal 30 (the SPDT pair's common), and a device line the parser cannot resolve is reported in the build output, never dropped. The twelve hand-drawn SVGs move to `99-ARCHIVE/Electrical/2026-09-08_hand-drawn-diagrams/` (finishing-list A8 closes); whether a second, backbone-only SVG generator is wanted is decided after the sheet has been used. Cost: one script, once — every rebuild is free. `views.py` gains `PRE_BUILD`; `rx7.py` runs it, and no longer scales an inline drawing to the pane."
D-276,The record itself,Five sheets are cut from the harness model beside the master: one per…,2026-09-08,standing,,,,,"**D-276 — Five sheets are cut from the harness model beside the master: one per leg, beginning to end, and the dash node.** Camden, 2026-09-08: four leg diagrams — rear, dash, front, engine — that start at the leg connector at the PMU / relay / fuse box and end at the parts, with fewer overlapping wires; the rear leg to extend to the dash always-hot busbar with the power backbone to that point. His answers to the four design questions: a leg sheet begins at the leg's post housings with each cavity labelled with what feeds it (no PMU / fuse / relay nodes drawn); the dash node is a fifth sheet of its own; the rear sheet owns everything that starts at the battery or the rear stud (Class-T → busbar, disconnect → rear stud, the 1/0 starter run and the 1/0 cranking return, the sill node) and the engine sheet owns the bay's cables with 'from the battery' stubs; straight-run routing. How: `harness.py` builds one model and `subset()` cuts each sheet by conductor group — `LEG-Lx` and `GND-Lx` for a leg, `DASH-NODE` for the node, backbone cables by id — so a conductor is never typed twice. Bundles are per housing (the housing a leg conductor leaves, the housing a node conductor lands on), which is what took the crossings out: each bundle sits beside its housing and the sheet reads left to right. One deviation from the routing answer: Graphviz's true orthogonal router ignores port positions, so wires would no longer land on their pins — the leg sheets use `polyline` (straight segments with bends) instead; the master and node sheets keep splines because of their density. Outputs: `LEG-L1.svg` … `LEG-L4.svg`, `DASH-NODE.svg`, each with an `.html` twin and its own stamp; `{{harness_status}}` reports all six. DESIGN §6 shows each leg's sheet under its heading and §5.3 the node sheet; INSTALL §2–§4 point at them. Extends D-275."
D-222,The record itself,The shopping list is the four live carts of 2026-09-02 — Waytek $455.04…,2026-09-02,standing,D-207,,,,"**D-222 — The shopping list is the four live carts of 2026-09-02 — Waytek $455.04 · WireBarn $382.68 · DeutschConnector.com $944.08 · Amazon $1,096.22 — plus the short list of gaps in `02-SHOPPING/SHOPPING-LIST.md` §8.** Nothing has been purchased; every cart waits for Camden's review and payment. Supersedes D-207's cart figures and the old five-store manifest."
D-277,The record itself,The cart is dialed to the design as it stands after D-272 / D-273 /…,2026-09-08,standing,,,,,"**D-277 — The cart is dialed to the design as it stands after D-272 / D-273 / D-274, and the Deutsch assembly kits are data.** Camden, 2026-09-08: make the cart perfect — everything the current plan needs and nothing it no longer needs, and every future circuit wired into its main leg and ending in half a connector where it diverges, both halves bought, one fitted. The kit lines were the one place the cart was prose (""the cart holds two pairs""); they are now fourteen lines, one per kit SKU, each with the quantity the cart holds and a `kit:<type>` need rule derived from the housing table, so `build` refuses the moment a housing is added or changed without its kit — the same rule the sealing plugs and clips already lived under. Against the housings today: 12-way plugs drop 7 → 6 and receptacles 7 → 5 (D-258, D-270); 8-way 5 → 6 pairs (L4-S2); 6-way plugs 2 → 4 and receptacles 2 → 3; 4-way 2 → 4 pairs; 2-way 1 → 4 pairs; DTP-2 1 → 3 pairs; DTP-4 stays at 3. Checked and confirmed: sealing plugs (84 / 6), clips (28), the 14 AWG contacts (18 of each), dust caps (2 × 6-way, 3 × 4-way, 3 × 2-way, 2 × DTP-2, no 12-way), relays and their ten sockets, the four inlines, the backbone cable, lugs and boots after D-245 / D-246, the three added 16 AWG colours. Corrected: the label tape to four cartridges (about 300 conductors, two ends each — three cartridges was short), the 14 AWG RED note (the door legs are RESERVED; only the four K5–K8 → D1 / D2 wires remain), the ICU enclosure line (printed ASA / PETG, D-270), and a perfboard for the sense stages and bias resistors, which no line carried. The rule itself holds everywhere but one place: `L4-P 3` and `L4-P 4` end at the sill node's F8 / F9 / F14 positions, which have no holders this build — a bare end on the harness. `Q-133` → D-283 ruled the three holders in now, fitted empty. Extends D-222 / D-238; the §8 gap list is derived from these lines and is the whole of what changes at the four stores."
