id,name,system,zone,factory,maker,part_no,factory_code,bought,link,support,cad,photo,note,model_at_mm,model_from,oem_no,catalogue,applies,parent
PT345,Band servo seals,transmission,underbody,yes,Mazda,,,,,,,,"piston seals, leather-cut seal and two O-rings",,,0338-19-384 0842-19-385 0842-19-394 0338-19-395 1758-19-394A,1920A-1 EC-064-13 EC-064-14 EC-064-20 EC-064-21 EC-064-22,,PT344
PT346,Speedometer driven gear,transmission,underbody,yes,Mazda,,,,,,,,"catalogue remark FB331 ..500076- (transmission serial split); confirm the transmission serial on its plate is 500076 or later, else the earlier gear is fitted",,,8057-17-441C,1920A-1 EC-064-26,,PT349
PT347,Speedometer driven gear sleeve,transmission,underbody,yes,Mazda,,,,,,,,O-ring 1011-17-443 (EC-064-28),,,1011-17-442A,1920A-1 EC-064-27 EC-064-28,,PT349
PT348,Speedometer sleeve oil seal,transmission,underbody,yes,Mazda,,,,,,,,,,,9958-60-8166,1920A-1 EC-064-29,,PT347
PT349,Extension housing,transmission,underbody,yes,Mazda,,,,,,,,"fasteners: EC-064-32, EC-064-33",,,1840-19-710,1920A-1 EC-064-30 EC-064-32 EC-064-33,,PT054
PT350,Extension housing gasket,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-735,1920A-1 EC-064-31,,PT349
PT351,Control valve body,transmission,underbody,yes,Mazda,,,,,,,,"fasteners: EC-065-05, EC-065-06, EC-065-07",,,8872-19-750C,1920A-1 1920A-2 EC-064-34 EC-065-05 EC-065-06 EC-065-07,,PT054
PT352,Manual valve,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-768,1920A-1 EC-064-35,,PT351
PT353,Transmission oil strainer (filter),transmission,underbody,yes,Mazda,,,,,,,,service item at a fluid change; O-rings 0338-19-822 (2),,,1758-19-815,1920A-1 EC-064-36 EC-064-37,,PT351
PT354,Vacuum diaphragm (modulator),transmission,underbody,yes,Mazda,,,,,,,,sets shift points from engine vacuum; a ruptured diaphragm draws ATF into the engine,,,BT07-19-823,1920A-1 EC-064-38,,PT340
PT355,Vacuum diaphragm rod (selective length),transmission,underbody,yes,Mazda,,,,,,,,lengths 29.0/29.5/30.0/30.5/31.0 mm; FT01-19-824 is an alternative number listed after the 29.0 rod. confirm the fitted length by measuring when the diaphragm is out,,,0338-19-828 0338-19-829 0338-19-825 0338-19-827 0338-19-826 FT01-19-824,1920A-1 1920A-2 EC-064-39 EC-064-40 EC-065-01 EC-065-02 EC-065-03 EC-065-04,,PT354
PT356,Oil pan gasket,transmission,underbody,yes,Mazda,,,,,,,,renew at every pan drop,,,1758-19-835,1920A-2 EC-065-08,,PT357
PT357,Transmission oil pan,transmission,underbody,yes,Mazda,,,,,,,,fasteners: EC-065-10 (17 bolts),,,1758-19-836,1920A-2 EC-065-09 EC-065-10,,PT340
PT358,ATF filler/level tube,transmission,engine_bay,yes,Mazda,,,,,,,,O-ring 9954-10-1601; clips: EC-065-14,,,8872-19-870A,1920A-2 EC-065-11 EC-065-12 EC-065-14,,PT340
PT359,ATF dipstick,transmission,engine_bay,yes,Mazda,,,,,,,,,,,8872-19-880,1920A-2 EC-065-13,,PT358
PT360,Brake band (kickdown band),transmission,underbody,yes,Mazda,,,,,,,,band strut 0338-19-361B (EC-064-10),,,0338-19-360B 0338-19-361B,1930A-1 1920A-1 EC-066-01 EC-064-10,,PT340
PT361,Front clutch,transmission,underbody,yes,Mazda,,,,,,,,,,,3959-19-460A,1930A-1 EC-066-02,,PT054
PT362,Front clutch drum,transmission,underbody,yes,Mazda,,,,,,,,,,,3959-19-470A,1930A-1 EC-066-03,,PT361
PT363,Clutch pistons (front and rear),transmission,underbody,yes,Mazda,,,,,,,,"qty 2, one in each clutch; shared by the front and rear clutch, so listed under the transmission",,,0338-19-480,1930A-1 EC-066-06,,PT054
PT364,Clutch piston seals,transmission,underbody,yes,Mazda,,,,,,,,"O-rings and leather-cut seals, 2 each",,,0338-19-475 0338-19-476,1930A-1 EC-066-04 EC-066-05,,PT363
PT365,Clutch piston return springs,transmission,underbody,yes,Mazda,,,,,,,,"20 springs, 2 retainers, both clutches; snap rings 0338-19-488 (2); shared by the front and rear clutch, so listed under the transmission",,,0338-19-486 0338-19-487,1930A-1 EC-066-07 EC-066-08 EC-066-09,,PT054
PT366,Clutch dished plates,transmission,underbody,yes,Mazda,,,,,,,,"qty 2; BU17-19-498 is the alternative number; shared by the front and rear clutch, so listed under the transmission",,,0338-19-498 BU17-19-498,1930A-1 EC-066-10 EC-066-11,,PT054
PT367,Clutch driven plates (steels),transmission,underbody,yes,Mazda,,,,,,,,"qty 7 across both clutches; shared by the front and rear clutch, so listed under the transmission",,,0338-19-499,1930A-1 EC-066-12,,PT054
PT368,Clutch drive plates (frictions),transmission,underbody,yes,Mazda,,,,,,,,"qty 7 across both clutches; shared by the front and rear clutch, so listed under the transmission",,,BU17-19-500A,1930A-1 EC-066-13,,PT054
PT369,Front clutch retaining plate (selective),transmission,underbody,yes,Mazda,,,,,,,,thickness 5.0-6.2 mm in 0.2 steps sets clutch clearance; confirm fitted thickness at teardown. snap rings 0338-19-509 (2),,,3959-19-503 3959-19-504 3959-19-505 3959-19-506 3959-19-507 3959-19-508 3959-19-509,1930A-1 EC-066-14 EC-066-15 EC-066-16 EC-066-17 EC-066-18 EC-066-19 EC-066-20 EC-066-21,,PT361
PT370,Rear clutch,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-510,1930A-1 EC-066-22,,PT054
PT371,Rear clutch drum,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-511,1930A-1 EC-066-23,,PT370
PT372,Rear clutch retaining plate,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-515,1930A-1 EC-066-24,,PT370
PT373,Rear clutch hubs,transmission,underbody,yes,Mazda,,,,,,,,snap ring 0338-19-534,,,0338-19-530 0338-19-531,1930A-1 EC-066-25 EC-066-26 EC-066-27,,PT370
PT374,Front planetary carrier,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-540,1930A-1 EC-066-28,,PT054
PT375,Sun gear and connecting shell,transmission,underbody,yes,Mazda,,,,,,,,"race 0338-19-566, snap ring 0338-19-567",,,0338-19-550,1930A-1 EC-066-29 EC-066-32 EC-066-33,,PT054
PT376,Sun gear,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-560,1930A-1 EC-066-30,,PT375
PT377,Connecting shell,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-565,1930A-1 EC-066-31,,PT375
PT378,Rear planetary carrier,transmission,underbody,yes,Mazda,,,,,,,,snap ring 0338-19-598,,,0338-19-570,1930A-1 EC-066-34 EC-066-35,,PT054
PT379,Thrust needle bearings and races,transmission,underbody,yes,Mazda,,,,,,,,"7 needle bearings, 4 races",,,0338-19-621 0338-19-622 0338-19-623A 0338-19-624 0436-19-656 0338-19-639,1930A-1 1930A-2 EC-066-36 EC-066-37 EC-066-38 EC-066-39 EC-067-06 EC-067-07,,PT054
PT380,"Pump cover thrust race (selective, end play)",transmission,underbody,yes,Mazda,,,,,,,,thickness 1.2-2.2 mm sets total end play; confirm fitted thickness at teardown,,,0338-19-631 0338-19-632 0338-19-633 0338-19-634 0338-19-635 0338-19-636,1930A-1 1930A-2 EC-066-40 EC-067-01 EC-067-02 EC-067-03 EC-067-04 EC-067-05,,PT334
PT381,Front clutch thrust washer (selective),transmission,underbody,yes,Mazda,,,,,,,,thickness 1.3-2.7 mm sets front end play; confirm fitted thickness at teardown,,,0338-19-648 0338-19-646 0338-19-647 0338-19-641 0338-19-642 0338-19-643 0338-19-644 0338-19-645,1930A-2 EC-067-08 EC-067-09 EC-067-10 EC-067-11 EC-067-12 EC-067-13 EC-067-14 EC-067-15,,PT361
PT382,Transmission overhaul repair kit,transmission,underbody,yes,Mazda,,,,,,,,"'81-'82 kit (catalogue: repair kit, clutch)",,,0397-22-200,1930A-2 EC-067-16,,PT054
PT383,Output shaft,transmission,underbody,yes,Mazda,,,,,,,,ring 0338-19-676,,,0338-19-670A,1940A-1 EC-068-38 EC-068-39,,PT054
PT384,Speedometer drive gear,transmission,underbody,yes,Mazda,,,,,,,,located by steel ball 9961-11-500,,,3728-17-341A,1940A-1 EC-068-01 EC-068-02,,PT383
PT385,Output flange and drive flange,transmission,underbody,yes,Mazda,,,,,,,,snap ring 0338-19-534,,,0338-19-580 0338-19-581,1940A-1 EC-068-05 EC-068-06 EC-068-04,,PT383
PT386,Connecting drum (low and reverse),transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-590 0338-19-591,1940A-1 EC-068-07 EC-068-08,,PT054
PT387,Low one-way clutch,transmission,underbody,yes,Mazda,,,,,,,,snap rings 0338-19-596 (2),,,0338-19-595,1940A-1 EC-068-11 EC-068-12,,PT386
PT388,One-way clutch outer race,transmission,underbody,yes,Mazda,,,,,,,,snap ring 0338-19-594,,,0338-19-593,1940A-1 EC-068-09 EC-068-10,,PT387
PT389,One-way clutch inner race,transmission,underbody,yes,Mazda,,,,,,,,"bolted to the case rear. fasteners: EC-064-06, EC-064-07, EC-068-03",,,0338-19-336,1920A-1 1940A-1 EC-064-05 EC-064-06 EC-064-07 EC-068-03,,PT340
PT390,Low and reverse brake,transmission,underbody,yes,Mazda,,,,,,,,multi-plate brake in the case (no single catalogue number; its parts are the rows below); snap ring 0338-19-619 (EC-068-28),,,,1940A-1 EC-068-28,,PT054
PT391,Low and reverse brake piston,transmission,underbody,yes,Mazda,,,,,,,,,,,BT08-19-600,1940A-1 EC-068-13,,PT390
PT392,Low and reverse piston seals,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-603 0338-19-604,1940A-1 EC-068-14 EC-068-15,,PT391
PT393,Low and reverse piston return spring,transmission,underbody,yes,Mazda,,,,,,,,thrust spring ring 0338-19-605; snap ring 0338-19-607,,,0338-19-606 0338-19-605,1940A-1 EC-068-16 EC-068-17 EC-068-18,,PT390
PT394,Low and reverse dished plate,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-608,1940A-1 EC-068-19,,PT390
PT395,Low and reverse driven plates (steels),transmission,underbody,yes,Mazda,,,,,,,,qty 4,,,0338-19-609,1940A-1 EC-068-20,,PT390
PT396,Low and reverse drive plates (frictions),transmission,underbody,yes,Mazda,,,,,,,,qty 4,,,0338-19-610A,1940A-1 EC-068-21,,PT390
PT397,Low and reverse retaining plate (selective),transmission,underbody,yes,Mazda,,,,,,,,thickness 7.8-8.8 mm sets brake clearance; confirm fitted thickness at teardown,,,1758-19-613 1758-19-614 1758-19-615 1758-19-616 1758-19-617 1758-19-618,1940A-1 EC-068-22 EC-068-23 EC-068-24 EC-068-25 EC-068-26 EC-068-27,,PT390
PT398,Oil distributor,transmission,underbody,yes,Mazda,,,,,,,,bearing race 0436-19-656 (2),,,0842-19-650,1940A-1 EC-068-29 EC-068-31,,PT383
PT399,Oil distributor seal rings,transmission,underbody,yes,Mazda,,,,,,,,qty 3,,,0338-19-655,1940A-1 EC-068-30,,PT398
PT400,Governor,transmission,underbody,yes,Mazda,,,,,,,,retainer plates 0338-19-667 (3),,,0842-19-660,1940A-1 EC-068-32 EC-068-37,,PT398
PT401,Governor valves and springs,transmission,underbody,yes,Mazda,,,,,,,,"two valves, each with its spring",,,0338-19-663 0338-19-664 0842-19-665 0338-19-666,1940A-1 EC-068-33 EC-068-34 EC-068-35 EC-068-36,,PT400
PT402,Transmission select lever (on the case),transmission,underbody,yes,Mazda,,,,,,,,the shift linkage rod joins here; washer 1758-19-055,,,8872-19-031,1950A-1 EC-069-01 EC-069-03,,PT404
PT403,Manual shaft dust seal,transmission,underbody,yes,Mazda,,,,,,,,,,,1758-19-036A,1950A-1 EC-069-02,,PT340
PT404,Manual shaft,transmission,underbody,yes,Mazda,,,,,,,,"O-rings 9954-10-0901, 9954-10-1201; pin 1758-19-434; nut 1758-19-443; snap ring 0338-19-449",,,1758-19-431A,1950A-1 EC-069-04 EC-069-05 EC-069-07 EC-069-09 EC-069-10 EC-069-11,,PT340
PT405,Manual (detent) plate,transmission,underbody,yes,Mazda,,,,,,,,,,,1758-19-440A,1950A-1 EC-069-08,,PT404
PT406,Parking rod,transmission,underbody,yes,Mazda,,,,,,,,sleeve 1758-19-455A,,,1758-19-450,1950A-1 EC-069-12 EC-069-13,,PT405
PT407,Parking actuator support,transmission,underbody,yes,Mazda,,,,,,,,"retaining plate 0338-19-702A; ball-park springs 0338-19-703 (2), retainer 0338-19-704, steel balls 9961-12-750 (2). fasteners: EC-069-19",,,0338-19-701A 0338-19-702A,1950A-1 EC-069-14 EC-069-15 EC-069-16 EC-069-17 EC-069-18 EC-069-19,,PT340
PT408,Parking pawl,transmission,underbody,yes,Mazda,,,,,,,,"pawl shaft 0338-19-731, dowel spacer 0338-19-734A. fasteners: EC-069-24, EC-069-25",,,0338-19-732 0338-19-731,1950A-1 EC-069-21 EC-069-20 EC-069-23 EC-069-24 EC-069-25,,PT340
PT409,Parking pawl return spring,transmission,underbody,yes,Mazda,,,,,,,,,,,0338-19-733C,1950A-1 EC-069-22,,PT408
PT410,Shift lever (automatic selector),transmission,dash,yes,Mazda,,,,,,,,washer 1481-46-019,,,1481-46-010,4600A-1 EC-115-01 EC-115-02,,
PT411,Selector lever push rod,transmission,dash,yes,Mazda,,,,,,,,'81-'82 part; guide pin 8174-46-022,,,8872-46-021A 8174-46-022,4600A-1 EC-115-03 EC-115-05,,PT410
PT412,Shift knob,transmission,dash,yes,Mazda,,,,,,,,'81-'82 part; 00 is black,,,8872-46-030C (colour variants 00),4600A-1 EC-115-06 EC-115-07,,PT410
PT413,Shift knob push button,transmission,dash,yes,Mazda,,,,,,,,"'81-'82 part; pin 1244-46-035, spring 1244-46-038",,,8872-46-032,4600A-1 EC-115-10 EC-115-11 EC-115-12,,PT412
PT414,Selector lever detent lever,transmission,dash,yes,Mazda,,,,,,,,"'81-'82 part; catalogue says only LEVER (46 055); nut 8202-46-061A, spring 2375-46-062",,,1244-46-055,4600A-1 EC-115-13 EC-115-14 EC-115-15,,PT410
PT415,Shift lever boot,transmission,dash,yes,Mazda,,,,,,,,,,,1481-46-081A,4600A-1 EC-115-16,,PT410
PT416,Shift lever floor seal rubber,transmission,dash,yes,Mazda,,,,,,,,,,,FA03-46-083,4600A-1 EC-115-17,,PT417
PT417,Shift lever bracket,transmission,dash,yes,Mazda,,,,,,,,"spacers 1481-46-084A (5), bushings 1015-46-085 (2)",,,FA03-46-110,4600A-1 EC-115-20 EC-115-18 EC-115-19,,PT410
PT418,Shift counter lever,transmission,underbody,yes,Mazda,,,,,,,,,,,1481-46-150A,4600A-1 EC-115-21,,PT417
PT419,Shift adjusting lever,transmission,underbody,yes,Mazda,,,,,,,,where the linkage is adjusted to the detents,,,1481-46-160,4600A-1 EC-115-22,,PT418
PT420,Shift linkage rod,transmission,underbody,yes,Mazda,,,,,,,,joins the adjusting lever to the lever on the case,,,FA03-46-571,4600A-1 EC-115-23,,PT402
PT421,Shift linkage bushings,transmission,underbody,yes,Mazda,,,,,,,,"bushing, counter-lever bushing, joint bushing; worn bushings give a sloppy selector",,,1015-46-684A 1481-46-684 8872-46-685,4600A-1 EC-115-24 EC-115-25 EC-115-26,,PT418
PT422,Propeller shaft,driveline,underbody,yes,Mazda,,,,,,,,fasteners: rear flange bolts 1393-25-123 x4 (EC-084-14) Qty on the car: 1.,,,8871-25-100,2500A-1 EC-084-13,,
PT423,Propeller shaft universal joint set,driveline,underbody,yes,Mazda,,,,,,,,"retaining snap rings are selective thickness 1.22-1.38 mm: 0259-25-071B, -072B, -073B, -074B, -075B, -076B, -077A (or -077B), -078B, -079B; measure to choose Qty on the car: 2.",,,8BB1-25-060,2500A-1 EC-084-02 EC-084-03 EC-084-04 EC-084-05 EC-084-06 EC-084-07 EC-084-08 EC-084-09 EC-084-10 EC-084-11 EC-084-12,,PT422
PT424,Propeller shaft front yoke (universal joint yoke),driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0259-25-021B,2500A-1 EC-084-01,,PT422
PT425,Propeller shaft yoke,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0425-25-130B,2500A-1 EC-084-15,,PT422
PT426,Rear axle casing,driveline,underbody,yes,Mazda,,,,,,,,S and GS casing (GSL disc casing does not apply) Qty on the car: 1.,,,8871-26-020D,2600A-1 EC-086-02,,PT055
PT427,Rear axle oil level (filler) plug,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0259-26-041A,2600A-1 EC-086-03,,PT426
PT428,Rear axle magnetic drain plug,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0259-26-051,2600A-1 EC-086-04,,PT426
PT429,Rear axle breather,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0886-26-060,2600A-1 EC-086-05,,PT426
PT430,Rear axle shafts,driveline,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,FA01-26-111,2600A-1 EC-086-06,,PT426
PT431,Rear axle bearing collars,driveline,corners,yes,Mazda,,,,,,,,pressed on behind the bearing; renewed whenever the bearing is Qty on the car: 2.,,,8531-26-152,2600A-1 EC-086-08,,PT430
PT432,Rear axle shaft oil seals,driveline,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,0187-26-154,2600A-1 EC-086-09,,PT426
PT433,Rear axle bearing spacers,driveline,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,0259-26-155,2600A-1 EC-086-10,,PT430
PT434,Differential carrier,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0820-27-150C,2700A-1 EC-089-14,,PT055
PT435,Differential companion flange,driveline,underbody,yes,Mazda,,,,,,,,"confirm: catalogue prints ""'81 & '83"", likely a misprint for '82; check the flange is the one on the car. fasteners: pinion lock nut 0223-27-030 (EC-089-06), washer 0223-27-012 (EC-089-01) Qty on the car: 1.",,,0223-27-020C,2700A-1 EC-089-04 EC-089-01 EC-089-06,,PT434
PT436,Differential pinion oil seal,driveline,underbody,yes,Mazda,,,,,,,,'81-'82 Qty on the car: 1.,,,0223-27-018,2700A-1 EC-089-02,,PT434
PT437,Final drive gear set (ring gear and drive pinion),driveline,underbody,yes,Mazda,,,,,,,,ratio 3.909 per catalogue; confirm the tag or count teeth. Setup parts: pinion bearing distance piece 0305-27-171; selective pinion spacers 3.08-3.47 mm 0223-27-401A to -415A; ring gear reamer bolts 8051-27-235 (D10.0) or 8051-27-236 (D10.2) x10 Qty on the car: 1.,,,8051-27-110D,2700A-1 EC-089-11 EC-089-15 EC-089-19 EC-089-20; 2700A-2 EC-090-12 EC-090-13 EC-090-14 EC-090-15 EC-090-16 EC-090-17 EC-090-18 EC-090-19 EC-090-20 EC-090-21 EC-090-22 EC-090-23 EC-090-24 EC-090-25,,PT434
PT438,Drive pinion front bearing,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0755-27-210,2700A-1 EC-089-12,,PT434
PT439,Drive pinion rear bearing,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0221-27-210,2700A-1 EC-089-13,,PT434
PT440,Differential case,driveline,underbody,yes,Mazda,,,,,,,,S and GS open differential Qty on the car: 1.,,,0290-27-231B (alternative 0290-27-231C),2700A-1 EC-089-17 EC-089-18,,PT434
PT441,Differential side gears,driveline,underbody,yes,Mazda,,,,,,,,"thrust washers selective 2.00-2.20 mm: 0290-27-252, -256, -253, -259, -254 Qty on the car: 2.",,,0820-27-251A,2700A-1 EC-089-22 EC-089-23 EC-089-24 EC-089-25 EC-089-26 EC-089-27,,PT440
PT442,Differential pinion gears,driveline,underbody,yes,Mazda,,,,,,,,Qty on the car: 2.,,,0221-27-255C,2700A-2 EC-090-01,,PT440
PT443,Differential pinion shaft,driveline,underbody,yes,Mazda,,,,,,,,retaining pin 0114-27-262 Qty on the car: 1.,,,0305-27-261,2700A-2 EC-090-05 EC-090-07,,PT440
PT444,Differential side bearings,driveline,underbody,yes,Mazda,,,,,,,,preload set by adjust screws 0290-27-301 x2 with lock plates 0290-27-302 x2 Qty on the car: 2.,,,0221-27-350,2700A-2 EC-090-11 EC-090-09 EC-090-10,,PT440
PT445,Rear brake backing plates,brakes,corners,yes,Mazda,,,,,,,,"fasteners: bolts 3728-26-132 x8 (EC-087-01); plugs 0710-26-288 x2, 3648-26-288 x2 Qty on the car: 2.",,,FA01-26-280 (R) FA01-26-290 (L),2610A-1 EC-087-03 EC-087-04 EC-087-01 EC-087-05 EC-087-06,,PT426
PT446,Rear brake shoe upper return springs,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,FA01-26-341,2610A-1 EC-087-09,,PT445
PT447,Rear brake shoe lower return springs,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,1011-26-342,2610A-1 EC-087-10,,PT445
PT448,Rear brake back springs,brakes,corners,yes,Mazda,,,,,,,,confirm: one digit of the part number is illegible in the catalogue scan (GA02-26-3?5) Qty on the car: 2.,,,GA02-26-3?5,2610A-1 EC-087-08,,PT445
PT449,Rear brake shoe hold-down springs,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 4.,,,FA01-26-345,2610A-1 EC-087-11,,PT445
PT450,Rear brake shoe hold-down pins,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 4.,,,FA01-26-391,2610A-1 EC-087-12,,PT445
PT451,Rear wheel cylinder boot sets,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,BB62-89-334,2610A-1 EC-087-19,,PT049
PT452,Rear wheel cylinder bleeder screws,brakes,corners,yes,Mazda,,,,,,,,cap 0259-33-693 Qty on the car: 2.,,,0259-33-691,2610A-1 EC-087-27 EC-087-28,,PT049
PT453,Rear brake self-adjusters,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,FA01-26-630 (R) FA01-26-640 (L),2610A-1 EC-087-17 EC-087-18,,PT445
PT454,Rear brake adjuster pawl levers,brakes,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,FA01-26-808 (R) FA01-26-818 (L),2610A-1 EC-087-22 EC-087-23,,PT453
PT455,Rear parking brake operating levers,brakes,corners,yes,Mazda,,,,,,,,"pivot pins FA01-26-832 (R), GA02-26-832 (L) Qty on the car: 2.",,,FA01-26-800 (R) FA01-26-810 (L),2610A-1 EC-087-20 EC-087-21 EC-087-24 EC-087-25,,PT445
PT456,Rear coil spring upper rubber seats,suspension,corners,yes,Mazda,,,,,,,,"confirm: -013B up to serial FB331 700131, -013C from 700132; read the VIN serial Qty on the car: 2.",,,8871-28-013B or 8871-28-013C,2800A-1 EC-091-02 EC-091-03,,PT057
PT457,Rear shock absorbers (damper set),suspension,corners,yes,Mazda,,,,,,,,the shock half of PT057. fasteners: lower mount bolts 1243-28-111 x2 (EC-091-05) Qty on the car: 2.,,,FA01-99-281A,2800A-1 EC-091-12 EC-091-05,,PT057
PT458,Rear shock upper mount bushings,suspension,corners,yes,Mazda,,,,,,,,"retainers 0223-28-776 x4, grommets 0259-28-778 x2 Qty on the car: 4.",,,8871-28-775,2800A-1 EC-091-13 EC-091-14 EC-091-15,,PT457
PT459,Rear bump stoppers,suspension,corners,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8871-28-320,2800A-1 EC-091-11,,PT057
PT460,Rear upper links,suspension,underbody,yes,Mazda,,,,,,,,"catalogue calls it LINK; drawn as the upper trailing link. Pivot bolts 0305-28-111B (EC-091-04), shared with the lower links, 8 in all Qty on the car: 2.",,,8871-28-200,2800A-1 EC-091-09 EC-091-04,,
PT461,Rear lower links,suspension,underbody,yes,Mazda,,,,,,,,"pivot bolts 0305-28-111B, 8 in all across upper and lower links Qty on the car: 2.",,,8871-28-300A,2800A-1 EC-091-10 EC-091-04,,
PT462,Watt link arms,suspension,underbody,yes,Mazda,,,,,,,,run from the centre bracket on the differential out to the body Qty on the car: 2.,,,8871-28-160 (R) 8871-28-170 (L),2800A-1 EC-091-06 EC-091-07,,PT463
